 4.39885855e-03  7.66375561e+00  4.39885855e-03  6.28739705e-02 
 4.49885855e-03  7.66375538e+00  4.49885855e-03  6.28738720e-02 
 4.59885855e-03  7.66375561e+00  4.59885855e-03  6.28739702e-02 
 4.69885855e-03  7.66375538e+00  4.69885855e-03  6.28738723e-02 
 4.79885855e-03  7.66375561e+00  4.79885855e-03  6.28739699e-02 
 4.89885855e-03  7.66375538e+00  4.89885855e-03  6.28738726e-02 
 4.99885855e-03  7.66375561e+00  4.99885855e-03  6.28739696e-02 
 5.09885855e-03  7.66375538e+00  5.09885855e-03  6.28738729e-02 
 5.19885855e-03  7.66375560e+00  5.19885855e-03  6.28739693e-02 
 5.29885855e-03  7.66375538e+00  5.29885855e-03  6.28738731e-02 
 5.39885855e-03  7.66375560e+00  5.39885855e-03  6.28739691e-02 
 5.49885855e-03  7.66375538e+00  5.49885855e-03  6.28738734e-02 
 5.59885855e-03  7.66375560e+00  5.59885855e-03  6.28739688e-02 
 5.69885855e-03  7.66375539e+00  5.69885855e-03  6.28738736e-02 
 5.79885855e-03  7.66375560e+00  5.79885855e-03  6.28739686e-02 
 5.89885855e-03  7.66375539e+00  5.89885855e-03  6.28738739e-02 
 5.99885855e-03  7.66375560e+00  5.99885855e-03  6.28739683e-02 
 6.09885855e-03  7.66375539e+00  6.09885855e-03  6.28738741e-02 
 6.19885855e-03  7.66375559e+00  6.19885855e-03  6.28739681e-02 
 6.29885855e-03  7.66375539e+00  6.29885855e-03  6.28738743e-02 
 6.39885855e-03  7.66375559e+00  6.39885855e-03  6.28739679e-02 
 6.49885855e-03  7.66375539e+00  6.49885855e-03  6.28738746e-02 
 6.59885855e-03  7.66375559e+00  6.59885855e-03  6.28739677e-02 
 6.69885855e-03  7.66375539e+00  6.69885855e-03  6.28738748e-02 
 6.79885855e-03  7.66375559e+00  6.79885855e-03  6.28739674e-02 
 6.89885855e-03  7.66375540e+00  6.89885855e-03  6.28738750e-02 
 6.99885855e-03  7.66375559e+00  6.99885855e-03  6.28739672e-02 
 7.09885855e-03  7.66375540e+00  7.09885855e-03  6.28738752e-02 
 7.19885855e-03  7.66375559e+00  7.19885855e-03  6.28739670e-02 
 7.29885855e-03  7.66375540e+00  7.29885855e-03  6.28738754e-02 
 7.39885855e-03  7.66375559e+00  7.39885855e-03  6.28739668e-02 
 7.49885855e-03  7.66375540e+00  7.49885855e-03  6.28738756e-02 
 7.59885855e-03  7.66375558e+00  7.59885855e-03  6.28739666e-02 
 7.69885855e-03  7.66375540e+00  7.69885855e-03  6.28738758e-02 
 7.79885855e-03  7.66375558e+00  7.79885855e-03  6.28739664e-02 
 7.89885855e-03  7.66375540e+00  7.89885855e-03  6.28738760e-02 
 7.99885855e-03  7.66375558e+00  7.99885855e-03  6.28739662e-02 
 8.09885855e-03  7.66375540e+00  8.09885855e-03  6.28738762e-02 
